Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Achillea roseoalba,Achillea roseoalba Ehrend.,Achillea roseoalba,97KG,Achillea roseoalba Ehrend.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea roseoalba,
BestMatch,9.41215,Exact,0,Achillea setacea,Achillea setacea Waldst. & Kit.,Achillea setacea,97LD,Achillea setacea Waldst. & Kit.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea setacea,
BestMatch,9.41215,Exact,0,Achillea tomentosa,Achillea tomentosa L.,Achillea tomentosa,97MP,Achillea tomentosa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea tomentosa,
BestMatch,9.41215,Exact,0,Achimenes erecta,Achimenes erecta (Lam.) H.P.Fuchs,Achimenes erecta,97SC,Achimenes erecta (Lam.) H.P.Fuchs,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Gloxiniinae|Achimenes|Achimenes erecta,
BestMatch,9.41215,Exact,0,Achnatherum calamagrostis,Achnatherum calamagrostis (L.) P.Beauv.,Achnatherum calamagrostis,987X,Achnatherum calamagrostis (L.) P.Beauv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Poales|Poaceae|Achnatherum|Achnatherum calamagrostis,
BestMatch,9.41215,Exact,0,Acis autumnalis,Acis autumnalis (L.) Sweet,Acis autumnalis,9CCP,Acis autumnalis (L.) Sweet,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Acis|Acis autumnalis,
BestMatch,9.41215,Exact,0,Acmella oleracea,Acmella oleracea (L.) R.K.Jansen,Acmella oleracea,9FBD,Acmella oleracea (L.) R.K.Jansen,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Spilanthinae|Acmella|Acmella oleracea,
BestMatch,9.41215,Exact,0,Aconitum anthora,Aconitum anthora L.,Aconitum anthora,9G4C,Aconitum anthora L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum anthora,
BestMatch,9.41215,Exact,0,Aconitum carmichaelii,Aconitum carmichaelii Debeaux,Aconitum carmichaelii,9G6X,Aconitum carmichaelii Debeaux,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum carmichaelii,
BestMatch,9.41215,Exact,0,Aconitum degenii,Aconitum degenii Gáyer,Aconitum degenii,9G8V,Aconitum degenii Gáyer,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Aconiteae|Aconitum|Aconitum degenii,
