Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Morus,Morus L.,Morus,5VCQ,Morus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Moreae|Morus,
BestMatch,9.41215,Exact,0,Mukdenia,Mukdenia Koidz.,Mukdenia,5VM3,Mukdenia Koidz.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae|Darmereae|Mukdenia,
BestMatch,9.41215,Exact,0,Mulineae,Mulineae DC.,Mulineae,6238T,Mulineae DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Azorelloideae|Mulineae,
BestMatch,9.41215,Exact,0,Murraya,Murraya J.Koenig ex L.,Murraya,63D2G,Murraya J.Koenig ex L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Aurantioideae|Murraya,
BestMatch,9.41215,Exact,0,Mutisieae,Mutisieae Cass.,Mutisieae,KVKWN,Mutisieae Cass.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Mutisioideae|Mutisieae,
BestMatch,9.41215,Exact,0,Myosotideae,Myosotideae Rchb.fil.,Myosotideae,KVKF6,Myosotideae Rchb.fil.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Cynoglossoideae|Myosotideae,
BestMatch,9.41215,Exact,0,Myrica,Myrica L.,Myrica,5WHT,Myrica L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Myricaceae|Myriceae|Myrica,
BestMatch,9.41215,Exact,0,Myricaria,Myricaria Desv.,Myricaria,5WHV,Myricaria Desv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Tamaricaceae|Tamariceae|Myricaria,
BestMatch,9.41215,Exact,0,Myrteae,Myrteae DC.,Myrteae,KVM5T,Myrteae DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Myrteae,
BestMatch,9.41215,Exact,0,Nandineae,Nandineae Bernh.,Nandineae,KVJWZ,Nandineae Bernh.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Berberidaceae|Nandinoideae|Nandineae,
BestMatch,9.41215,Exact,0,Narcissus hispanicus,Narcissus hispanicus Gouan,Narcissus hispanicus,7XF23,Narcissus hispanicus Gouan,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Asparagales|Amaryllidaceae|Narcissus|Narcissus hispanicus,
BestMatch,9.41215,Exact,0,Naucleeae,Naucleeae Kostel.,Naucleeae,V5NT4,Naucleeae Kostel.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Dialypetalanthoideae|Naucleeae,
BestMatch,9.41215,Exact,0,Neillieae,Neillieae Maxim.,Neillieae,KVL2N,Neillieae Maxim.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Neillieae,
BestMatch,9.41215,Exact,0,Nemesia,Nemesia Vent.,Nemesia,5YJ5,Nemesia Vent.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Scrophulariaceae|Hemimerideae|Nemesia,
BestMatch,9.41215,Exact,0,Neoblechnum,Neoblechnum Gasper & V.A.O.Dittrich,Neoblechnum,5YTF,Neoblechnum Gasper & V.A.O.Dittrich,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Blechnaceae|Blechnoideae|Neoblechnum,
BestMatch,9.41215,Exact,0,Nephelieae,Nephelieae Radlk.,Nephelieae,KVJW5,Nephelieae Radlk.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Sapindoideae|Nephelieae,
BestMatch,9.41215,Exact,0,Nerieae,Nerieae Baill.,Nerieae,KVK5H,Nerieae Baill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Apocynoideae|Nerieae,
BestMatch,9.41215,Exact,0,Nicandreae,Nicandreae Lowe,Nicandreae,KVKM6,Nicandreae Lowe,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Nicandreae,
BestMatch,9.41215,Exact,0,Nicotianeae,Nicotianeae Dumort.,Nicotianeae,KVKP2,Nicotianeae Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Nicotianoideae|Nicotianeae,
BestMatch,9.41215,Exact,0,Nigelleae,Nigelleae Schrödinger,Nigelleae,KVKQD,Nigelleae Schrödinger,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Ranunculaceae|Ranunculoideae|Nigelleae,
BestMatch,9.41215,Exact,0,Niphidium,Niphidium J.Sm.,Niphidium,649L,Niphidium J.Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Polypodiaceae|Campyloneuroideae|Niphidium,
BestMatch,9.41215,Exact,0,Nolaneae,Nolaneae Rchb.,Nolaneae,KVLB6,Nolaneae Rchb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Nolaneae,
BestMatch,9.41215,Exact,0,Notocacteae,Notocacteae Buxb.,Notocacteae,KVM5L,Notocacteae Buxb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Notocacteae,
BestMatch,9.41215,Exact,0,Nuphar,Nuphar Sm.,Nuphar,63GC4,Nuphar Sm.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nupharoideae|Nuphar,
BestMatch,9.41215,Exact,0,Nymphaeeae,Nymphaeeae DC.,Nymphaeeae,KVKDJ,Nymphaeeae DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Nymphaeaceae|Nymphaeoideae|Nymphaeeae,
BestMatch,9.41215,Exact,0,Nyssa,Nyssa L.,Nyssa,8VZSN,Nyssa L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Nyssaceae|Nyssoideae|Nyssa,
