scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Carduncellus,higher_taxon,genus,path_depth,1,12,12,Carthamus rhaponticoides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Carduncellus|Carduncellus rhaponticoides,BestMatch,9.41215,Exact,0,Carduncellus,Carduncellus Adans.,Carduncellus,3HGC,Carduncellus Adans.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Carduncellus,
Carduus,higher_taxon,genus,path_depth,7,12,12,Carduus acanthoides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carduinae|Carduus|Carduus acanthoides,BestMatch,9.41215,Exact,0,Carduus,Carduus L.,Carduus,3HGD,Carduus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carduinae|Carduus,
Carlina,higher_taxon,genus,path_depth,4,12,12,Carlina acanthifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carlininae|Carlina|Carlina acanthifolia,BestMatch,9.41215,Exact,0,Carlina,Carlina L.,Carlina,3HNR,Carlina L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carlininae|Carlina,
Carpesium,higher_taxon,genus,path_depth,1,12,12,Carpesium cernuum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Inuleae|Inulinae|Carpesium|Carpesium cernuum,BestMatch,9.41215,Exact,0,Carpesium,Carpesium L.,Carpesium,3HSP,Carpesium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Inuleae|Inulinae|Carpesium,
Carthamus,higher_taxon,genus,path_depth,2,12,12,Carthamus lanatus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Carthamus|Carthamus lanatus,BestMatch,9.41215,Exact,0,Carthamus,Carthamus L.,Carthamus,3HWX,Carthamus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Carthamus,
Caryopteris,higher_taxon,genus,path_depth,1,12,12,Caryopteris incana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajugoideae|Ajugeae|Caryopteridinae|Caryopteris|Caryopteris incana,BestMatch,9.41215,Exact,0,Caryopteris,Caryopteris Bunge,Caryopteris,8VVZM,Caryopteris Bunge,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Ajugoideae|Ajugeae|Caryopteridinae|Caryopteris,
Cascabela,higher_taxon,genus,path_depth,1,12,12,Cascabela thevetia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Plumerieae|Thevetiinae|Cascabela|Cascabela thevetia,BestMatch,9.41215,Exact,0,Cascabela,Cascabela Raf.,Cascabela,3HZW,Cascabela Raf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Plumerieae|Thevetiinae|Cascabela,
Catananche,higher_taxon,genus,path_depth,1,12,12,Catananche caerulea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Scolyminae|Catananche|Catananche caerulea,BestMatch,9.41215,Exact,0,Catananche,Catananche L.,Catananche,62KMX,Catananche L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Scolyminae|Catananche,
Catharanthus,higher_taxon,genus,path_depth,1,12,12,Catharanthus roseus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Vinceae|Catharanthinae|Catharanthus|Catharanthus roseus,BestMatch,9.41215,Exact,0,Catharanthus,Catharanthus G.Don,Catharanthus,3JFJ,Catharanthus G.Don,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Rauvolfioideae|Vinceae|Catharanthinae|Catharanthus,
Caucalis,higher_taxon,genus,path_depth,1,12,12,Caucalis platycarpos,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Scandiceae|Daucinae|Caucalis|Caucalis platycarpos,BestMatch,9.41215,Exact,0,Caucalis,Caucalis L.,Caucalis,3JM8,Caucalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Scandiceae|Daucinae|Caucalis,
Cedronella,higher_taxon,genus,path_depth,1,12,12,Cedronella canariensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Nepetinae|Cedronella|Cedronella canariensis,BestMatch,9.41215,Exact,0,Cedronella,Cedronella Moench,Cedronella,8VW2N,Cedronella Moench,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Nepetinae|Cedronella,
Centaurea,higher_taxon,genus,path_depth,21,12,12,Centaurea calcitrapa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Centaurea|Centaurea calcitrapa,BestMatch,9.41215,Exact,0,Centaurea,Centaurea L.,Centaurea,3K5Z,Centaurea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Centaurea,
Cephalocereus,higher_taxon,genus,path_depth,1,12,12,Cephalocereus senilis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Phyllocacteae|Echinocereinae|Cephalocereus|Cephalocereus senilis,BestMatch,9.41215,Exact,0,Cephalocereus,Cephalocereus Pfeiff.,Cephalocereus,62JVZ,Cephalocereus Pfeiff.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Phyllocacteae|Echinocereinae|Cephalocereus,
Cereus,higher_taxon,genus,path_depth,1,12,12,Cereus jamacaru,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cereeae|Cereinae|Cereus|Cereus jamacaru,BestMatch,9.41215,Exact,0,Cereus,Cereus Mill.,Cereus,3L46,Cereus Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cereeae|Cereinae|Cereus,
Cerinthe,higher_taxon,genus,path_depth,3,12,12,Cerinthe glabra,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Boraginoideae|Lithospermeae|Cerinthinae|Cerinthe|Cerinthe glabra,BestMatch,9.41215,Exact,0,Cerinthe,Cerinthe L.,Cerinthe,3L4M,Cerinthe L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Boraginoideae|Lithospermeae|Cerinthinae|Cerinthe,
Ceropegia,higher_taxon,genus,path_depth,2,12,12,Ceropegia linearis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Ceropegieae|Stapeliinae|Ceropegia|Ceropegia linearis,BestMatch,9.41215,Exact,0,Ceropegia,Ceropegia L.,Ceropegia,3L7K,Ceropegia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Ceropegieae|Stapeliinae|Ceropegia,
Cervaria,higher_taxon,genus,path_depth,1,12,12,Peucedanum cervaria,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Selineae|Thecocarpinae|Cervaria|Cervaria rivini,BestMatch,9.41215,Exact,0,Cervaria,Cervaria,Cervaria,3L9P,Cervaria,false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Lepidoptera|Tineoidea|Tineidae|Cervaria,
Chaenomeles,higher_taxon,genus,path_depth,2,12,12,Chaenomeles japonica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Chaenomeles|Chaenomeles japonica,BestMatch,9.41215,Exact,0,Chaenomeles,Chaenomeles Lindl.,Chaenomeles,3LGD,Chaenomeles Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Chaenomeles,
Chaerophyllum,higher_taxon,genus,path_depth,6,12,12,Chaerophyllum aromaticum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Scandiceae|Scandicinae|Chaerophyllum|Chaerophyllum aromaticum,BestMatch,9.41215,Exact,0,Chaerophyllum,Chaerophyllum L.,Chaerophyllum,3LH5,Chaerophyllum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Scandiceae|Scandicinae|Chaerophyllum,
Chamaecereus,higher_taxon,genus,path_depth,1,12,12,Lobivia silvestrii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cereeae|Trichocereinae|Chamaecereus|Chamaecereus silvestrii,BestMatch,9.41215,Exact,0,Chamaecereus,Chamaecereus Britton & Rose,Chamaecereus,5T7KX,Chamaecereus Britton & Rose,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cereeae|Trichocereinae|Chamaecereus,
Chamaemelum,higher_taxon,genus,path_depth,1,12,12,Chamaemelum nobile,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Santolininae|Chamaemelum|Chamaemelum nobile,BestMatch,9.41215,Exact,0,Chamaemelum,Chamaemelum Mill.,Chamaemelum,3LZQ,Chamaemelum Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Santolininae|Chamaemelum,
Chamelaucium,higher_taxon,genus,path_depth,1,12,12,Chamelaucium uncinatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Chamelaucieae|Chamelauciinae|Chamelaucium|Chamelaucium uncinatum,BestMatch,9.41215,Exact,0,Chamelaucium,Chamelaucium Desf.,Chamelaucium,3M34,Chamelaucium Desf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Chamelaucieae|Chamelauciinae|Chamelaucium,
Chloromeles,higher_taxon,genus,path_depth,1,12,12,Malus angustifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Chloromeles|Chloromeles angustifolia,BestMatch,9.41215,Exact,0,Chloromeles,Chloromeles (Decne.) Decne.,Chloromeles,CFKGK,Chloromeles (Decne.) Decne.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Chloromeles,
Choisya,higher_taxon,genus,path_depth,2,12,12,Choisya dumosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Zanthoxyloideae|Pteleeae|Choisyinae|Choisya|Choisya dumosa,BestMatch,9.41215,Exact,0,Choisya,Choisya Kunth,Choisya,3NW2,Choisya Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Zanthoxyloideae|Pteleeae|Choisyinae|Choisya,
Chondrilla,higher_taxon,genus,path_depth,1,12,12,Chondrilla juncea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Crepidinae|Chondrilla|Chondrilla juncea,BestMatch,9.41215,Exact,0,Chondrilla,Chondrilla L.,Chondrilla,3NXN,Chondrilla L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Crepidinae|Chondrilla,
Chrysogonum,higher_taxon,genus,path_depth,1,12,12,Chrysogonum virginianum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Engelmanniinae|Chrysogonum|Chrysogonum virginianum,BestMatch,9.41215,Exact,0,Chrysogonum,Chrysogonum L.,Chrysogonum,3PHS,Chrysogonum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Engelmanniinae|Chrysogonum,
Cicerbita,higher_taxon,genus,path_depth,1,12,12,Cicerbita alpina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Lactucinae|Cicerbita|Cicerbita alpina,BestMatch,9.41215,Exact,0,Cicerbita,Cicerbita Wallr.,Cicerbita,3PT8,Cicerbita Wallr.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Lactucinae|Cicerbita,
Cichorium,higher_taxon,genus,path_depth,3,12,12,Cichorium endivia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Cichoriinae|Cichorium|Cichorium endivia,BestMatch,9.41215,Exact,0,Cichorium,Cichorium L.,Cichorium,3PTM,Cichorium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Cichoriinae|Cichorium,
Claoxylon,higher_taxon,genus,path_depth,1,12,12,Claoxylon australe,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Acalyphoideae|Acalypheae|Claoxylinae|Claoxylon|Claoxylon australe,BestMatch,9.41215,Exact,0,Claoxylon,Claoxylon A.Juss.,Claoxylon,8VW9M,Claoxylon A.Juss.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Acalyphoideae|Acalypheae|Claoxylinae|Claoxylon,
Clinopodium,higher_taxon,genus,path_depth,7,12,12,Clinopodium acinos,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Clinopodium|Clinopodium acinos,BestMatch,9.41215,Exact,0,Clinopodium,Clinopodium L.,Clinopodium,8VWBG,Clinopodium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Menthinae|Clinopodium,
Codiaeum,higher_taxon,genus,path_depth,1,12,12,Codiaeum variegatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Crotonoideae|Codiaeae|Codiaeinae|Codiaeum|Codiaeum variegatum,BestMatch,9.41215,Exact,0,Codiaeum,Codiaeum Rumph. ex A.Juss.,Codiaeum,8VWCS,Codiaeum Rumph. ex A.Juss.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Euphorbiaceae|Crotonoideae|Codiaeae|Codiaeinae|Codiaeum,
Coleus,higher_taxon,genus,path_depth,5,12,12,Coleus amboinicus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Ocimeae|Plectranthinae|Coleus|Coleus amboinicus,BestMatch,9.41215,Exact,0,Coleus,Coleus Lour.,Coleus,8VWDV,Coleus Lour.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Ocimeae|Plectranthinae|Coleus,
Columnea,higher_taxon,genus,path_depth,2,12,12,Columnea hirta,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Columneinae|Columnea|Columnea hirta,BestMatch,9.41215,Exact,0,Columnea,Columnea L.,Columnea,3SNK,Columnea L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Columneinae|Columnea,
Comarum,higher_taxon,genus,path_depth,1,12,12,Comarum palustre,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Comarum|Comarum palustre,BestMatch,9.41215,Exact,0,Comarum,Comarum L.,Comarum,3SQP,Comarum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Comarum,
Combretum,higher_taxon,genus,path_depth,1,12,12,Combretum indicum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Combretaceae|Combretoideae|Combreteae|Combretinae|Combretum|Combretum indicum,BestMatch,9.41215,Exact,0,Combretum,Combretum Loefl.,Combretum,3SRG,Combretum Loefl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Combretaceae|Combretoideae|Combreteae|Combretinae|Combretum,
Conoclinium,higher_taxon,genus,path_depth,1,12,12,Conoclinium coelestinum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Ageratinae|Conoclinium|Conoclinium coelestinum,BestMatch,9.41215,Exact,0,Conoclinium,Conoclinium DC.,Conoclinium,3TBX,Conoclinium DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Eupatorieae|Ageratinae|Conoclinium,
Conopodium,higher_taxon,genus,path_depth,1,12,12,Conopodium majus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Scandiceae|Scandicinae|Conopodium|Conopodium majus,BestMatch,9.41215,Exact,0,Conopodium,Conopodium W.D.J.Koch,Conopodium,62N8R,Conopodium W.D.J.Koch,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Scandiceae|Scandicinae|Conopodium,
Convolvulus sepium,higher_taxon,genus,path_depth,1,12,12,Calystegia sepium,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Convolvuloideae|Convolvuleae|Convolvulus|Convolvulus sepium|Convolvulus sepium sepium,BestMatch,9.41215,Exact,0,Convolvulus sepium,Convolvulus sepium L.,Convolvulus sepium,5ZXB5,Convolvulus sepium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Convolvuloideae|Convolvuleae|Convolvulus|Convolvulus sepium,
Convolvulus silvaticus,higher_taxon,genus,path_depth,1,12,12,Calystegia silvatica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Convolvuloideae|Convolvuleae|Convolvulus|Convolvulus silvaticus|Convolvulus silvaticus silvaticus,BestMatch,9.41215,Exact,0,Convolvulus silvaticus,Convolvulus silvaticus Kit.,Convolvulus silvaticus,XZRK,Convolvulus silvaticus Kit.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Convolvulaceae|Convolvuloideae|Convolvuleae|Convolvulus|Convolvulus silvaticus,
Cordiofontis,higher_taxon,genus,path_depth,1,12,12,Cordiofontis flexuosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Asterinae|Cordiofontis|Cordiofontis flexuosa,BestMatch,9.41215,Exact,0,Cordiofontis,Cordiofontis G.L.Nesom,Cordiofontis,62MK8,Cordiofontis G.L.Nesom,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Asterinae|Cordiofontis,
Coreopsis,higher_taxon,genus,path_depth,3,12,12,Coreopsis grandiflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Coreopsis|Coreopsis grandiflora,BestMatch,9.41215,Exact,0,Coreopsis,Coreopsis L.,Coreopsis,62MMJ,Coreopsis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Coreopsis,
Coristospermum lucidum,higher_taxon,genus,path_depth,2,12,12,Ligusticum ferulaceum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Smyrnieae|Coristospermum|Coristospermum lucidum|Coristospermum lucidum lucidum,BestMatch,9.41215,Exact,0,Coristospermum lucidum,"Coristospermum lucidum (Mill.) Reduron, Charpin & Pimenov",Coristospermum lucidum,YFJR,"Coristospermum lucidum (Mill.) Reduron, Charpin & Pimenov",false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Smyrnieae|Coristospermum|Coristospermum lucidum,
Cormus,higher_taxon,genus,path_depth,1,12,12,Cormus domestica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Cormus|Cormus domestica,BestMatch,9.41215,Exact,0,Cormus,Cormus Spach,Cormus,62MQY,Cormus Spach,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Cormus,
Cornus florida urbiniana,higher_taxon,genus,path_depth,1,12,12,Cornus urbiniana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus florida|Cornus florida urbiniana,BestMatch,9.49416,Exact,0,Cornus florida urbiniana,Cornus florida var. urbiniana (Rose) Wangerin,Cornus florida var. urbiniana,5N9MT,Cornus florida var. urbiniana (Rose) Wangerin,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cornales|Cornaceae|Cornoideae|Cornus|Cornus florida|Cornus florida urbiniana,
Cosmos,higher_taxon,genus,path_depth,4,12,12,Cosmos atrosanguineus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Cosmos|Cosmos atrosanguineus,BestMatch,9.41215,Exact,0,Cosmos,Cosmos Cav.,Cosmos,62NRV,Cosmos Cav.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Cosmos,
Cota,higher_taxon,genus,path_depth,3,12,12,Cota austriaca,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Anthemidinae|Cota|Cota austriaca,BestMatch,9.41215,Exact,0,Cota,Cota J.Gay,Cota,62NGN,Cota J.Gay,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Anthemidinae|Cota,
Cotoneaster,higher_taxon,genus,path_depth,17,12,12,Cotoneaster bullatus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Cotoneaster|Cotoneaster bullatus,BestMatch,9.41215,Exact,0,Cotoneaster,Cotoneaster Medik.,Cotoneaster,62NHM,Cotoneaster Medik.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Cotoneaster,
Cotula,higher_taxon,genus,path_depth,1,12,12,Cotula australis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Cotulinae|Cotula|Cotula australis,BestMatch,9.41215,Exact,0,Cotula,Cotula L.,Cotula,62NHZ,Cotula L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Cotulinae|Cotula,
Crambe,higher_taxon,genus,path_depth,1,12,12,Crambe maritima,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Brassiceae|Crambinae|Crambe|Crambe maritima,BestMatch,9.41215,Exact,0,Crambe,"Crambe Vosmaer, 1880",Crambe,84MKH,"Crambe Vosmaer, 1880",false,1,Catalogue of Life,Eukaryota|Animalia|Porifera|Demospongiae|Heteroscleromorpha|Poecilosclerida|Crambeidae|Crambe,
