taxon_id,scientific_name,rank,common_name,iconic_taxon_name,observations_in_region,inat_observations_global,wikipedia_url,photo_url,photo_license_code,photo_attribution,query_taxon_id,query_taxon_name
1098280,Fomitopsis pinicola,species,Red-banded Polypore,Fungi,1345,41838,https://en.wikipedia.org/wiki/Fomitopsis_pinicola,https://inaturalist-open-data.s3.amazonaws.com/photos/4274437/medium.jpg,cc-by-nc,"(c) Kari Pihlaviita, some rights reserved (CC BY-NC), uploaded by Kari Pihlaviita",47169,Basidiomycota
54134,Trametes versicolor,species,turkey-tail,Fungi,1040,187221,https://en.wikipedia.org/wiki/Trametes_versicolor,https://inaturalist-open-data.s3.amazonaws.com/photos/160331738/medium.jpg,cc-by,"(c) Christine Young, some rights reserved (CC BY), uploaded by Christine Young",47169,Basidiomycota
48715,Amanita muscaria,species,Fly Agaric,Fungi,908,152681,http://en.wikipedia.org/wiki/Amanita_muscaria,https://inaturalist-open-data.s3.amazonaws.com/photos/111494893/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
48767,Hypholoma fasciculare,species,Sulphur Tuft,Fungi,834,62437,http://en.wikipedia.org/wiki/Hypholoma_fasciculare,https://inaturalist-open-data.s3.amazonaws.com/photos/256148291/medium.jpg,cc-by-nc,"(c) Nicolas Schwab, some rights reserved (CC BY-NC), uploaded by Nicolas Schwab",47169,Basidiomycota
47392,Coprinus comatus,species,Shaggy Mane,Fungi,775,83672,https://en.wikipedia.org/wiki/Coprinus_comatus,https://inaturalist-open-data.s3.amazonaws.com/photos/93399523/medium.jpeg,cc-by,"(c) Tom Norton, some rights reserved (CC BY), uploaded by Tom Norton",47169,Basidiomycota
63401,Macrolepiota procera,species,Parasol,Fungi,524,32500,http://en.wikipedia.org/wiki/Macrolepiota_procera,https://inaturalist-open-data.s3.amazonaws.com/photos/440636205/medium.jpeg,cc-by,"(c) Lucian Clanet, some rights reserved (CC BY), uploaded by Lucian Clanet",47169,Basidiomycota
63405,Calocera viscosa,species,Jelly-antler,Fungi,464,20065,http://en.wikipedia.org/wiki/Calocera_viscosa,https://inaturalist-open-data.s3.amazonaws.com/photos/18635/medium.jpg,cc-by-sa,"(c) Didier, some rights reserved (CC BY-SA)",47169,Basidiomycota
63255,Clitocybe nebularis,species,Cloudy Clitocybe,Fungi,464,21294,http://en.wikipedia.org/wiki/Clitocybe_nebularis,https://inaturalist-open-data.s3.amazonaws.com/photos/172190659/medium.jpg,cc-by-nc,"(c) Susana C. Gonçalves, some rights reserved (CC BY-NC), uploaded by Susana C. Gonçalves",47169,Basidiomycota
54573,Schizophyllum commune,species,splitgill mushroom,Fungi,444,94373,http://en.wikipedia.org/wiki/Schizophyllum_commune,https://inaturalist-open-data.s3.amazonaws.com/photos/9681138/medium.jpeg,cc-by,"(c) Grey Smith, some rights reserved (CC BY), uploaded by Grey Smith",47169,Basidiomycota
972793,Apioperdon pyriforme,species,Pear-shaped Puffball,Fungi,404,53354,https://en.wikipedia.org/wiki/Apioperdon,https://inaturalist-open-data.s3.amazonaws.com/photos/39899941/medium.jpg,cc-by-nc,"(c) Lauren Hallden, some rights reserved (CC BY-NC), uploaded by Lauren Hallden",47169,Basidiomycota
53713,Laetiporus sulphureus,species,chicken of the woods,Fungi,397,78310,http://en.wikipedia.org/wiki/Laetiporus_sulphureus,https://inaturalist-open-data.s3.amazonaws.com/photos/42106925/medium.jpg,cc-by-nc,"(c) Stephen John Davies, some rights reserved (CC BY-NC), uploaded by Stephen John Davies",47169,Basidiomycota
55950,Armillaria mellea,species,Honey Mushroom,Fungi,383,43187,http://en.wikipedia.org/wiki/Armillaria_mellea,https://inaturalist-open-data.s3.amazonaws.com/photos/10028/medium.jpg,cc-by-sa,"(c) Nathan Wilson, some rights reserved (CC BY-SA)",47169,Basidiomycota
67661,Amanita rubescens,species,blusher,Fungi,380,37251,http://en.wikipedia.org/wiki/Blusher,https://inaturalist-open-data.s3.amazonaws.com/photos/161000598/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
48443,Lycoperdon perlatum,species,common puffball,Fungi,364,55067,https://en.wikipedia.org/wiki/Lycoperdon_perlatum,https://inaturalist-open-data.s3.amazonaws.com/photos/237728653/medium.jpg,cc-by-nc,"(c) Stephan Pflume, some rights reserved (CC BY-NC), uploaded by Stephan Pflume",47169,Basidiomycota
55501,Stereum hirsutum,species,hairy curtain crust,Fungi,322,60974,http://en.wikipedia.org/wiki/Stereum_hirsutum,https://static.inaturalist.org/photos/110545420/medium.jpg,,"(c) Natalie Gavidia, all rights reserved, uploaded by Natalie Gavidia",47169,Basidiomycota
824777,Suillellus luridus,species,Lurid Bolete,Fungi,313,7536,http://en.wikipedia.org/wiki/Suillellus_luridus,https://inaturalist-open-data.s3.amazonaws.com/photos/423931840/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
147277,Suillus grevillei,species,Larch Bolete,Fungi,285,9085,http://en.wikipedia.org/wiki/Suillus_grevillei,https://inaturalist-open-data.s3.amazonaws.com/photos/236113746/medium.jpeg,cc-by-nc,"(c) Guinberteau Jacques, some rights reserved (CC BY-NC), uploaded by Guinberteau Jacques",47169,Basidiomycota
348814,Guepinia helvelloides,species,Apricot Jelly,Fungi,278,4643,https://en.wikipedia.org/wiki/Guepinia,https://inaturalist-open-data.s3.amazonaws.com/photos/2481682/medium.jpg,cc-by-sa,"(c) Philippe Chabbert, some rights reserved (CC BY-SA)",47169,Basidiomycota
940028,Cerioporus squamosus,species,Dryad's Saddle,Fungi,276,86335,https://en.wikipedia.org/wiki/Cerioporus_squamosus,https://inaturalist-open-data.s3.amazonaws.com/photos/11463375/medium.jpeg,cc-by-nc-sa,"(c) Sarah DeLong-Duhon, some rights reserved (CC BY-NC-SA), uploaded by Sarah DeLong-Duhon",47169,Basidiomycota
48701,Boletus edulis,species,King Bolete,Fungi,268,32963,http://en.wikipedia.org/wiki/Boletus_edulis,https://inaturalist-open-data.s3.amazonaws.com/photos/328303120/medium.jpg,cc-by-nc,"(c) wp-polzin, some rights reserved (CC BY-NC)",47169,Basidiomycota
116695,Trametes hirsuta,species,Hairy Bracket,Fungi,267,24170,http://en.wikipedia.org/wiki/Trametes_hirsuta,https://inaturalist-open-data.s3.amazonaws.com/photos/113603380/medium.jpeg,cc-by-nc,"(c) Jakob Fahr, some rights reserved (CC BY-NC), uploaded by Jakob Fahr",47169,Basidiomycota
194385,Lactarius deterrimus,species,Orange-latex Milky,Fungi,255,5107,https://en.wikipedia.org/wiki/Lactarius_deterrimus,https://inaturalist-open-data.s3.amazonaws.com/photos/172926337/medium.jpeg,cc-by-nc,"(c) John Plischke, some rights reserved (CC BY-NC), uploaded by John Plischke",47169,Basidiomycota
55899,Laccaria amethystina,species,Amethyst Deceiver,Fungi,238,16780,http://en.wikipedia.org/wiki/Laccaria_amethystina,https://inaturalist-open-data.s3.amazonaws.com/photos/100850899/medium.jpeg,cc-by,"(c) Christian Berg, some rights reserved (CC BY), uploaded by Christian Berg",47169,Basidiomycota
410641,Trametes gibbosa,species,Lumpy Bracket,Fungi,230,32953,http://en.wikipedia.org/wiki/Trametes_gibbosa,https://inaturalist-open-data.s3.amazonaws.com/photos/34683955/medium.jpg,cc-by-sa,"(c) cwwood, some rights reserved (CC BY-SA), uploaded by cwwood",47169,Basidiomycota
67338,Gloeophyllum sepiarium,species,Conifer Mazegill,Fungi,227,22658,http://en.wikipedia.org/wiki/Gloeophyllum_sepiarium,https://inaturalist-open-data.s3.amazonaws.com/photos/13086468/medium.jpeg,cc-by-sa,"(c) mycowalt, some rights reserved (CC BY-SA), uploaded by mycowalt",47169,Basidiomycota
383374,Oudemansiella radicata,species,rooting shank,Fungi,224,7647,https://en.wikipedia.org/wiki/Hymenopellis_radicata,https://inaturalist-open-data.s3.amazonaws.com/photos/436466903/medium.jpg,cc-by-nc,"(c) Li Jianong, some rights reserved (CC BY-NC), uploaded by Li Jianong",47169,Basidiomycota
50813,Auricularia auricula-judae,species,Jelly Ear,Fungi,220,26803,http://en.wikipedia.org/wiki/Auricularia_auricula-judae,https://inaturalist-open-data.s3.amazonaws.com/photos/441012834/medium.jpg,cc-by,"(c) Matej Frančeškin, some rights reserved (CC BY), uploaded by Matej Frančeškin",47169,Basidiomycota
1280949,Echinoderma asperum,species,Freckled Dapperling,Fungi,213,5796,https://en.wikipedia.org/wiki/Echinoderma_asperum,https://inaturalist-open-data.s3.amazonaws.com/photos/253686/medium.JPG,cc-by-sa,"(c) Fluff Berger, some rights reserved (CC BY-SA), uploaded by Fluff Berger",47169,Basidiomycota
1649510,Osmoporus odoratus,species,Anise Mazegill,Fungi,209,3750,,https://inaturalist-open-data.s3.amazonaws.com/photos/51801625/medium.jpeg,cc-by-nc,"(c) René Brunner, some rights reserved (CC BY-NC), uploaded by René Brunner",47169,Basidiomycota
55964,Oudemansiella mucida,species,porcelain mushroom,Fungi,203,11212,http://en.wikipedia.org/wiki/Oudemansiella_mucida,https://inaturalist-open-data.s3.amazonaws.com/photos/100851266/medium.jpeg,cc-by-nc,"(c) Lisa Schwarz, some rights reserved (CC BY-NC), uploaded by Lisa Schwarz",47169,Basidiomycota
56314,Coprinellus disseminatus,species,Trooping Crumble Cap,Fungi,202,38413,https://en.wikipedia.org/wiki/Coprinellus_disseminatus,https://inaturalist-open-data.s3.amazonaws.com/photos/162946776/medium.jpeg,cc-by-nc,"(c) magikarp99, some rights reserved (CC BY-NC)",47169,Basidiomycota
366953,Exobasidium rhododendri,species,Rhododendron Leaf Gall,Fungi,201,1367,,https://inaturalist-open-data.s3.amazonaws.com/photos/1078606/medium.jpg,cc-by-nc-sa,"(c) Amadej Trnkoczy, some rights reserved (CC BY-NC-SA)",47169,Basidiomycota
553907,Neoboletus erythropus,species,Dotted Stem Bolete,Fungi,199,8527,,https://inaturalist-open-data.s3.amazonaws.com/photos/326321427/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
118038,Bjerkandera adusta,species,Smoky polypore,Fungi,193,22475,http://en.wikipedia.org/wiki/Bjerkandera_adusta,https://inaturalist-open-data.s3.amazonaws.com/photos/13445427/medium.jpeg,cc-by-nc,"(c) André Nagelhout, some rights reserved (CC BY-NC), uploaded by André Nagelhout",47169,Basidiomycota
194304,Gymnopilus penetrans,species,Common Rustgill,Fungi,181,7500,http://en.wikipedia.org/wiki/Gymnopilus_sapineus,https://inaturalist-open-data.s3.amazonaws.com/photos/234948968/medium.jpeg,cc-by-nc,"(c) Matthieu Morin, some rights reserved (CC BY-NC), uploaded by Matthieu Morin",47169,Basidiomycota
451026,Infundibulicybe geotropa,species,Trooping Funnel,Fungi,181,4933,http://en.wikipedia.org/wiki/Infundibulicybe_geotropa,https://inaturalist-open-data.s3.amazonaws.com/photos/166989398/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
464807,Mycena renati,species,beautiful bonnet,Fungi,174,2136,http://en.wikipedia.org/wiki/Mycena_renati,https://inaturalist-open-data.s3.amazonaws.com/photos/134631861/medium.jpg,cc-by-nc,"(c) Joseba, some rights reserved (CC BY-NC), uploaded by Joseba",47169,Basidiomycota
153033,Kuehneromyces mutabilis,species,Sheathed Woodtuft,Fungi,173,9967,http://en.wikipedia.org/wiki/Kuehneromyces_mutabilis,https://inaturalist-open-data.s3.amazonaws.com/photos/332957297/medium.jpg,cc-by-sa,"(c) Dr. Hans-Günter Wagner, some rights reserved (CC BY-SA)",47169,Basidiomycota
179167,Geastrum fimbriatum,species,Sessile Earthstar,Fungi,170,2704,https://en.wikipedia.org/wiki/Geastrum_fimbriatum,https://inaturalist-open-data.s3.amazonaws.com/photos/739690/medium.jpg,cc-by-nc-sa,"(c) Tatiana Bulyonkova, some rights reserved (CC BY-NC-SA)",47169,Basidiomycota
1275338,Collybiopsis confluens,species,clustered toughshank,Fungi,166,3987,https://en.wikipedia.org/wiki/Collybiopsis_confluens,https://inaturalist-open-data.s3.amazonaws.com/photos/4135548/medium.,cc-by-nc,"(c) Christian Schwarz, some rights reserved (CC BY-NC), uploaded by Christian Schwarz",47169,Basidiomycota
52135,Amanita phalloides,species,Deathcap,Fungi,160,13358,https://en.wikipedia.org/wiki/Amanita_phalloides,https://inaturalist-open-data.s3.amazonaws.com/photos/111266235/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
351304,Lactarius salmonicolor,species,Salmon milkcap,Fungi,160,1252,https://en.wikipedia.org/wiki/Lactarius_salmonicolor,https://inaturalist-open-data.s3.amazonaws.com/photos/109848229/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
510854,Imleria badia,species,Bay Bolete,Fungi,158,12623,http://en.wikipedia.org/wiki/Imleria_badia,https://inaturalist-open-data.s3.amazonaws.com/photos/110384969/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
118401,Armillaria gallica,species,Bulbous Honey Fungus,Fungi,157,10776,http://en.wikipedia.org/wiki/Armillaria_gallica,https://inaturalist-open-data.s3.amazonaws.com/photos/5622972/medium.jpg,cc-by,"(c) Rocky Houghtby, some rights reserved (CC BY)",47169,Basidiomycota
63473,Mycena pura,species,Lilac Bonnet,Fungi,157,9997,http://en.wikipedia.org/wiki/Mycena_pura,https://static.inaturalist.org/photos/26988956/medium.jpg,,"(c) gernotkunz, all rights reserved, uploaded by gernotkunz",47169,Basidiomycota
68309,Panellus stipticus,species,Luminescent Panellus,Fungi,156,20065,http://en.wikipedia.org/wiki/Panellus_stipticus,https://inaturalist-open-data.s3.amazonaws.com/photos/178409678/medium.jpeg,cc-by,"(c) Alan Rockefeller, some rights reserved (CC BY), uploaded by Alan Rockefeller",47169,Basidiomycota
48529,Tremella mesenterica,species,witch's butter,Fungi,153,52289,http://en.wikipedia.org/wiki/Tremella_mesenterica,https://static.inaturalist.org/photos/56108682/medium.jpeg,,"(c) wojtest, all rights reserved, uploaded by wojtest",47169,Basidiomycota
1525548,Collybia nuda,species,Blewit,Fungi,151,30265,https://en.wikipedia.org/wiki/Collybia_nuda,https://inaturalist-open-data.s3.amazonaws.com/photos/57891023/medium.jpeg,cc-by,"(c) Alan Rockefeller, some rights reserved (CC BY), uploaded by Alan Rockefeller",47169,Basidiomycota
921916,Infundibulicybe gibba,species,Common Funnel,Fungi,151,14464,https://en.wikipedia.org/wiki/Infundibulicybe_gibba,https://inaturalist-open-data.s3.amazonaws.com/photos/787552/medium.jpg,cc-by,"(c) Jason Hollinger, some rights reserved (CC BY)",47169,Basidiomycota
122335,Sarcodon imbricatus,species,shingled hedgehog,Fungi,151,5631,http://en.wikipedia.org/wiki/Sarcodon_imbricatus,https://inaturalist-open-data.s3.amazonaws.com/photos/196776/medium.jpg,cc-by-sa,"(c) Jerzy Opioła, some rights reserved (CC BY-SA)",47169,Basidiomycota
1097548,Megacollybia platyphylla,species,European Platterful Mushroom,Fungi,149,4099,,https://inaturalist-open-data.s3.amazonaws.com/photos/607219465/medium.jpg,cc-by,"(c) Davide Puddu, some rights reserved (CC BY), uploaded by Davide Puddu",47169,Basidiomycota
118240,Marasmius oreades,species,fairy ring marasmius,Fungi,144,31425,http://en.wikipedia.org/wiki/Marasmius_oreades,https://inaturalist-open-data.s3.amazonaws.com/photos/35760467/medium.jpg,cc-by-nc,"(c) Giorgio Bardelli, some rights reserved (CC BY-NC), uploaded by Giorgio Bardelli",47169,Basidiomycota
775410,Fomitopsis betulina,species,birch polypore,Fungi,143,54214,http://en.wikipedia.org/wiki/Fomitopsis_betulina,https://inaturalist-open-data.s3.amazonaws.com/photos/332872409/medium.jpg,cc-by-nc,"(c) Bill MacIndewar, some rights reserved (CC BY-NC), uploaded by Bill MacIndewar",47169,Basidiomycota
200848,Puccinia lagenophorae,species,Groundsel crown rust,Fungi,143,2755,https://en.wikipedia.org/wiki/Puccinia_lagenophorae,https://inaturalist-open-data.s3.amazonaws.com/photos/30013679/medium.jpg,cc-by-nc,"(c) Christian Schwarz, some rights reserved (CC BY-NC), uploaded by Christian Schwarz",47169,Basidiomycota
47347,Cantharellus cibarius,species,Golden Chanterelle,Fungi,139,13794,http://en.wikipedia.org/wiki/Cantharellus_cibarius,https://inaturalist-open-data.s3.amazonaws.com/photos/309948593/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
157989,Meripilus giganteus,species,Giant Polypore,Fungi,138,9794,http://en.wikipedia.org/wiki/Meripilus_giganteus,https://inaturalist-open-data.s3.amazonaws.com/photos/2340175/medium.jpg,cc-by-nc-sa,"(c) Ivan Teage, some rights reserved (CC BY-NC-SA)",47169,Basidiomycota
192381,Armillaria ostoyae,species,Honey Mushroom,Fungi,136,11864,http://en.wikipedia.org/wiki/Armillaria_ostoyae,https://inaturalist-open-data.s3.amazonaws.com/photos/4694601/medium.jpg,cc-by-nc,"(c) Marco Floriani, some rights reserved (CC BY-NC), uploaded by Marco Floriani",47169,Basidiomycota
54164,Pseudohydnum gelatinosum,species,Toothed Jelly Fungus,Fungi,135,16922,http://en.wikipedia.org/wiki/Pseudohydnum_gelatinosum,https://inaturalist-open-data.s3.amazonaws.com/photos/19732580/medium.jpeg,cc-by-nc-sa,"(c) Reiner Richter, some rights reserved (CC BY-NC-SA), uploaded by Reiner Richter",47169,Basidiomycota
153445,Pholiota squarrosa,species,shaggy scalycap,Fungi,133,12720,https://en.wikipedia.org/wiki/Pholiota_squarrosa,https://inaturalist-open-data.s3.amazonaws.com/photos/97453612/medium.jpeg,cc-by-nc,"(c) Алексей Эбель, some rights reserved (CC BY-NC), uploaded by Алексей Эбель",47169,Basidiomycota
48494,Pleurotus ostreatus,species,Oyster Mushroom,Fungi,131,43115,https://en.wikipedia.org/wiki/Pleurotus_ostreatus,https://inaturalist-open-data.s3.amazonaws.com/photos/166311914/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
63271,Amanita citrina,species,False Death-cap,Fungi,130,15348,http://en.wikipedia.org/wiki/Amanita_citrina,https://inaturalist-open-data.s3.amazonaws.com/photos/331660393/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
127510,Fomes fomentarius,species,Hoof Fungus,Fungi,128,60591,http://en.wikipedia.org/wiki/Fomes_fomentarius,https://inaturalist-open-data.s3.amazonaws.com/photos/11787994/medium.jpeg,cc-by-nc,"(c) Vladimir Travkin, some rights reserved (CC BY-NC), uploaded by Vladimir Travkin",47169,Basidiomycota
63224,Coprinopsis picacea,species,Magpie Inkcap,Fungi,126,12445,http://en.wikipedia.org/wiki/Coprinopsis_picacea,https://inaturalist-open-data.s3.amazonaws.com/photos/32539740/medium.jpeg,cc-by-nc,"(c) dylanfc, some rights reserved (CC BY-NC), uploaded by dylanfc",47169,Basidiomycota
332467,Auricularia mesenterica,species,Tripe Fungus,Fungi,125,6759,https://en.wikipedia.org/wiki/Auricularia_mesenterica,https://inaturalist-open-data.s3.amazonaws.com/photos/28832355/medium.jpg,cc-by-nc,"(c) Иван Матершев, some rights reserved (CC BY-NC), uploaded by Иван Матершев",47169,Basidiomycota
118036,Chondrostereum purpureum,species,Silverleaf Fungus,Fungi,122,13837,http://en.wikipedia.org/wiki/Chondrostereum_purpureum,https://inaturalist-open-data.s3.amazonaws.com/photos/388071/medium.jpg,cc-by-nc-sa,"(c) Amadej Trnkoczy, some rights reserved (CC BY-NC-SA)",47169,Basidiomycota
130203,Hypholoma lateritium,species,Brick Cap,Fungi,120,13450,http://en.wikipedia.org/wiki/Hypholoma_lateritium,https://inaturalist-open-data.s3.amazonaws.com/photos/13077486/medium.jpeg,cc-by-sa,"(c) mycowalt, some rights reserved (CC BY-SA), uploaded by mycowalt",47169,Basidiomycota
64708,Clitopilus prunulus,species,Sweetbread Mushroom,Fungi,119,6719,https://en.wikipedia.org/wiki/Clitopilus_prunulus,https://inaturalist-open-data.s3.amazonaws.com/photos/20528/medium.jpg,cc-by-nc-sa,"(c) Tatiana Bulyonkova, some rights reserved (CC BY-NC-SA)",47169,Basidiomycota
120242,Cyathus striatus,species,fluted bird's nest fungus,Fungi,119,17807,http://en.wikipedia.org/wiki/Cyathus_striatus,https://inaturalist-open-data.s3.amazonaws.com/photos/2324355/medium.jpg,cc-by-nc-sa,"(c) Rob Curtis, some rights reserved (CC BY-NC-SA), uploaded by Rob Curtis",47169,Basidiomycota
512746,Mycena rosea,species,Rosy Bonnet,Fungi,119,7508,http://en.wikipedia.org/wiki/Mycena_rosea,https://inaturalist-open-data.s3.amazonaws.com/photos/333447195/medium.jpeg,cc-by-nc,"(c) Sacha Quenet, some rights reserved (CC BY-NC), uploaded by Sacha Quenet",47169,Basidiomycota
830766,Parasola conopilea,species,conical brittlestem,Fungi,118,7043,,https://static.inaturalist.org/photos/29500705/medium.jpg,,"(c) Kenton Kwok, all rights reserved, uploaded by Kenton Kwok",47169,Basidiomycota
48418,Amanita pantherina,species,Panthercap,Fungi,114,10079,https://en.wikipedia.org/wiki/Amanita_pantherina,https://inaturalist-open-data.s3.amazonaws.com/photos/112768591/medium.jpg,cc-by-nc,"(c) Federico Calledda, some rights reserved (CC BY-NC), uploaded by Federico Calledda",47169,Basidiomycota
350511,Craterellus tubaeformis,species,Yellowfoot,Fungi,113,11867,http://en.wikipedia.org/wiki/Craterellus_tubaeformis,https://inaturalist-open-data.s3.amazonaws.com/photos/337165669/medium.jpg,cc-by-nc,"(c) growbadlands, some rights reserved (CC BY-NC), uploaded by growbadlands",47169,Basidiomycota
48473,Ganoderma applanatum,species,artist's bracket,Fungi,113,45289,http://en.wikipedia.org/wiki/Ganoderma_applanatum,https://inaturalist-open-data.s3.amazonaws.com/photos/87978650/medium.jpeg,cc-by-nc,"(c) eventupa, some rights reserved (CC BY-NC), uploaded by eventupa",47169,Basidiomycota
63446,Mycena galericulata,species,common bonnet,Fungi,112,27246,http://en.wikipedia.org/wiki/Mycena_galericulata,https://inaturalist-open-data.s3.amazonaws.com/photos/10270823/medium.jpg,cc-by-sa,"(c) 2011-12-03_Mycena_galericulata_(Scop.)_Gray_188645.jpg, some rights reserved (CC BY-SA)",47169,Basidiomycota
341797,Tricholoma terreum,species,Grey Knight,Fungi,111,10752,http://en.wikipedia.org/wiki/Tricholoma_terreum,https://inaturalist-open-data.s3.amazonaws.com/photos/4133564/medium.,cc-by-nc,"(c) Christian Schwarz, some rights reserved (CC BY-NC), uploaded by Christian Schwarz",47169,Basidiomycota
350364,Climacocystis borealis,species,,Fungi,109,2705,http://en.wikipedia.org/wiki/Climacocystis_borealis,https://inaturalist-open-data.s3.amazonaws.com/photos/156115943/medium.jpeg,cc-by-nc,"(c) marsusram, some rights reserved (CC BY-NC), uploaded by marsusram",47169,Basidiomycota
1536892,Fomitopsis quercina,species,Oak mazegill,Fungi,108,11771,https://en.wikipedia.org/wiki/Fomitopsis_quercina,https://inaturalist-open-data.s3.amazonaws.com/photos/7068451/medium.jpeg,cc-by-sa,"(c) Erlon Bailey, some rights reserved (CC BY-SA), uploaded by Erlon Bailey",47169,Basidiomycota
510852,Picipes badius,species,Bay Polypore,Fungi,108,12849,http://en.wikipedia.org/wiki/Royoporus_badius,https://inaturalist-open-data.s3.amazonaws.com/photos/121046/medium.jpg,cc-by-nc-sa,"(c) Amadej Trnkoczy, some rights reserved (CC BY-NC-SA)",47169,Basidiomycota
154450,Tapinella atrotomentosa,species,Velvet-footed Tap,Fungi,105,12852,http://en.wikipedia.org/wiki/Tapinella_atrotomentosa,https://inaturalist-open-data.s3.amazonaws.com/photos/84323636/medium.jpg,cc-by-nc,"(c) berkovec, some rights reserved (CC BY-NC)",47169,Basidiomycota
516125,Armillaria cepistipes,species,mullet honey fungus,Fungi,104,1120,http://en.wikipedia.org/wiki/Armillaria_cepistipes,https://inaturalist-open-data.s3.amazonaws.com/photos/28633117/medium.jpg,cc-by-nc,"(c) Иван Матершев, some rights reserved (CC BY-NC), uploaded by Иван Матершев",47169,Basidiomycota
450829,Calocybe gambosa,species,St. George's Mushroom,Fungi,104,4088,https://en.wikipedia.org/wiki/Calocybe_gambosa,https://inaturalist-open-data.s3.amazonaws.com/photos/12823857/medium.jpeg,cc-by,"(c) Davide Puddu, some rights reserved (CC BY), uploaded by Davide Puddu",47169,Basidiomycota
48607,Craterellus cornucopioides,species,Horn-of-plenty,Fungi,104,3775,http://en.wikipedia.org/wiki/Craterellus_cornucopioides,https://inaturalist-open-data.s3.amazonaws.com/photos/33343395/medium.jpeg,cc-by-nc-sa,"(c) Paul George, some rights reserved (CC BY-NC-SA), uploaded by Paul George",47169,Basidiomycota
179113,Merulius tremellosus,species,Trembling Crust,Fungi,104,23620,http://en.wikipedia.org/wiki/Phlebia_tremellosa,https://inaturalist-open-data.s3.amazonaws.com/photos/13067765/medium.jpeg,cc-by-sa,"(c) mycowalt, some rights reserved (CC BY-SA), uploaded by mycowalt",47169,Basidiomycota
67331,Hygrophorus eburneus,species,Cowboy's Handkerchief,Fungi,103,6032,http://en.wikipedia.org/wiki/Hygrophorus_eburneus,https://inaturalist-open-data.s3.amazonaws.com/photos/12823831/medium.jpg,cc-by-nc,"(c) Christian Schwarz, some rights reserved (CC BY-NC), uploaded by Christian Schwarz",47169,Basidiomycota
118243,Lyophyllum decastes,species,Fried Chicken Mushroom,Fungi,103,6738,http://en.wikipedia.org/wiki/Lyophyllum_decastes,https://inaturalist-open-data.s3.amazonaws.com/photos/4137611/medium.,cc-by-nc,"(c) Christian Schwarz, some rights reserved (CC BY-NC), uploaded by Christian Schwarz",47169,Basidiomycota
63100,Marasmius rotula,species,collared parachute,Fungi,103,10355,http://en.wikipedia.org/wiki/Marasmius_rotula,https://static.inaturalist.org/photos/149910374/medium.jpg,,"(c) bmeade00, all rights reserved",47169,Basidiomycota
54594,Phallus impudicus,species,common stinkhorn,Fungi,103,14002,http://en.wikipedia.org/wiki/Phallus_impudicus,https://static.inaturalist.org/photos/172151620/medium.jpg,,"(c) Nick Weller, all rights reserved, uploaded by Nick Weller",47169,Basidiomycota
118115,Trichaptum abietinum,species,Purplepore Bracket,Fungi,102,22579,https://en.wikipedia.org/wiki/Trichaptum_abietinum,https://inaturalist-open-data.s3.amazonaws.com/photos/295398627/medium.jpeg,cc-by-nc,"(c) Mycoprof, some rights reserved (CC BY-NC), uploaded by Mycoprof",47169,Basidiomycota
1558279,Leucocoprinus leucothites,species,White Dapperling,Fungi,100,18024,https://en.wikipedia.org/wiki/Leucocoprinus_leucothites,https://inaturalist-open-data.s3.amazonaws.com/photos/12938364/medium.jpg,cc-by-nc,"(c) Marco Floriani, some rights reserved (CC BY-NC), uploaded by Marco Floriani",47169,Basidiomycota
118145,Lycoperdon pratense,species,Meadow Puffball,Fungi,100,11570,http://en.wikipedia.org/wiki/Lycoperdon_pratense,https://inaturalist-open-data.s3.amazonaws.com/photos/29240130/medium.jpeg,cc-by,"(c) Davide Puddu, some rights reserved (CC BY), uploaded by Davide Puddu",47169,Basidiomycota
